sitename,address,city,dist,lat,lon
全聯台中東山店站,台中市北屯區東山路一段173之1號(近東山路一段/東山路一段156-1路口),台中市,北屯區,24.170298,120.7079849
全聯台中大坑店站,台中市北屯區東山路一段346號(近東山路/祥和路一段),台中市,北屯區,24.1762259,120.7261761
中油東山路加油站,台中市北屯區東山路一段377之5號(近東山路一段/和祥街口),台中市,北屯區,24.1767781,120.7276995
臺中市東山停車場站,台中市北屯區東山路一段384巷、經補路(近東山路/經補路口),台中市,北屯區,24.1803558,120.7326429
全家台中培鶯店站,台中市北屯區東山路二段51-11號(近東山路二段/中興巷口),台中市,北屯區,24.1801156,120.7409949
全聯台中松五店站,台中市北屯區松竹五路二段180號(近松竹五路二段/松竹五路二段192巷口),台中市,北屯區,24.1771377,120.713492
全聯台中軍太店站,台中市北屯區軍功路１段183號(近軍功路一段/太原路三段口),台中市,北屯區,24.1609084,120.713404
HiLife 台中中軍店站,台中市北屯區軍功路二段130號(近軍福十八街),台中市,北屯區,24.1784192,120.7196752
全聯台中軍功店站,台中市北屯區軍功路二段39號(近軍功路二段/東山路一段口),台中市,北屯區,24.1767128,120.7191306
尼克早午餐站,台中市北屯區軍福九路306號(近和祥公園),台中市,北屯區,24.1694453,120.726454
車麗屋台中崇德店站,台中市北屯區崇德二路二段225號(近崇德二路二段/河北西路口),台中市,北屯區,24.1776761,120.6826865
楓康超市崇德店站,台中市北屯區崇德路三段477號(近崇德路/崇仁街路口),台中市,北屯區,24.1916519,120.6862017
全家台中金頂店站,台中市北屯區部子路351﹑353號(近廍子路/軍福十三路口),台中市,北屯區,24.1704314,120.7330807
臺中市麗園停車場站,台中市北屯區環太東路口(近環太東路/廊子路路口),台中市,北屯區,24.159912,120.7329705
Gogoro 台中三民店站,台中市北區三民路三段146號(近中友百貨),台中市,北區,24.1513516,120.6849381
宏佳騰台中三民店站,台中市北區三民路三段168巷1號(近三民路三段/育才北路口),台中市,北區,24.1521983,120.6853509
楓康超市三民店站,台中市北區三民路三段345號(近三民路三段/益華街口),台中市,北區,24.1581811,120.6898753
中油台中公園路加油站,台中市北區三民路三段50號(近臺中公園),台中市,北區,24.1470102,120.6831046
eReady 台中中清店站,台中市北區中清路一段176~178號(近中清路一段/英才路口),台中市,北區,24.1558756,120.6771249
Gogoro 北區中清服務中心站,台中市北區中清路一段328號(近中清路一段/梅亭街口),台中市,北區,24.1606783,120.675534
全家台中金太平店站,台中市北區太平路66號(近太平國小),台中市,北區,24.1487129,120.6826104
全家台中太陽店站,台中市北區太原路一段450-1號(近太原路一段/忠明五街路口),台中市,北區,24.1647303,120.6676634
HiLife 台中永太店站,台中市北區太原路二段240號一樓全部(近第二分局),台中市,北區,24.1649904,120.6824796
全聯台中永興店站,台中市北區永興街242號(近北區區公所),台中市,北區,24.1653052,120.682418
大潤發台中忠明店站,台中市北區忠明路499號(近國軍台中總醫院),台中市,北區,24.1633337,120.6719347
臺中市中華停車場站,台中市北區柳川東路四段(中華夜市旁)(近柳川西路/公園路口),台中市,北區,24.1509506,120.680013
Gogoro 台中柳川服務中心站,台中市北區柳川東路四段112號113號(近中國醫藥大學),台中市,北區,24.1550519,120.6813213
全聯台中新民店站,台中市北區健行路37號(近健行路/益華街16路口),台中市,北區,24.1589003,120.6896211
全聯台中健行店站,台中市北區健行路447號(近健行路/五常街路口),台中市,北區,24.1589679,120.6798473
臺中市廣停停車場站,台中市北區博館二街、博館東街9巷(近博館二街/博館東街路口),台中市,北區,24.155026,120.6660868
家樂福便利購漢口店站,台中市北區漢口路四段295號(近綏遠路口),台中市,北區,24.1672783,120.6803611
7-ELEVEN 新石岡店站,台中市石岡區明德路118號(近明德路/大智街口),台中市,石岡區,24.2744423,120.7770108
台糖七星加油站,台中市后里區三豐路三段640號(近后里馬場),台中市,后里區,24.297762,120.7238156
全聯后里文明店站,台中市后里區三豐路三段855號(近大甲分局義里派出所),台中市,后里區,24.3054331,120.7215682
台糖月眉加油站,台中市后里區甲后路2段277號(近台糖月眉觀光糖廠),台中市,后里區,24.3129636,120.6963909
全聯台中后里店站,台中市后里區甲后路587號(近甲后路/甲后路583巷),台中市,后里區,24.3226359,120.6630744
全家后里新中興店站,台中市后里區甲后路一段362號(近甲后路一段/新興街口),台中市,后里區,24.3092444,120.7263572
全家台中上安店站,台中市西屯區上安路136號一樓(近上安路/上安路101巷路口),台中市,西屯區,24.1714046,120.6399581
全聯台中大鵬店站,台中市西屯區大鵬路107號(近大鵬路/順平路口),台中市,西屯區,24.1779417,120.6633121
全家台中福和店站,台中市西屯區工業三十八路3號(近協和公園),台中市,西屯區,24.1756718,120.5890165
7-ELEVEN 鑫工和店站,台中市西屯區工業區38路30號(近工業區38路與順和二街路口),台中市,西屯區,24.1762168,120.589785
全家台中金工店站,台中市西屯區工業區一路98-130號(近工業區一路/福安十一街口),台中市,西屯區,24.1717079,120.6127532
台竣實業站,台中市西屯區工業區三十三路1號(近工業區三十三路/工業區二十八路),台中市,西屯區,24.1703705,120.5951009
7-ELEVEN 大貿店站,台中市西屯區中平路279號(近大鵬國小),台中市,西屯區,24.1778667,120.6644628
HiLife 台中愛萊店站,台中市西屯區中清路二段1356號(近中清路與中康街口),台中市,西屯區,24.1951736,120.6586473
UNIQLO 台中中清路店站,台中市西屯區中清路二段1389號(近中清路二段/黎明路三段口),台中市,西屯區,24.196468,120.657362
HiLife 台中中屯店站,台中市西屯區文心路三段91號(近文心路三段與西屯路二段交叉口),台中市,西屯區,24.1664974,120.6521345
台灣聯通台灣大道場站,台中市西屯區台灣大道三段367號(近台灣大道/河南路路口),台中市,西屯區,24.166097,120.6421132
台中 JMall 商場站,台中市西屯區台灣大道四段1038號(近台灣大道四段/福康路口),台中市,西屯區,24.1833768,120.6154956
Gogoro 台中中港門市站,台中市西屯區台灣大道四段771號(近台灣大道四段/中工三路口),台中市,西屯區,24.1807543,120.6194339
臺中市惠順停車場站,台中市西屯區市政北六路、河南路三段(近市政北六路/河南路三段口),台中市,西屯區,24.1649861,120.6390837
耕讀園台中市政店站,台中市西屯區市政路109號(近惠文五街/市政路口),台中市,西屯區,24.1578294,120.6402722
Gogoro 西屯甘肅服務中心站,台中市西屯區甘肅路二段48號(近甘肅路二段/甘肅路二段55巷口),台中市,西屯區,24.171458,120.6559465
HiLife 台中中宏店站,台中市西屯區西屯路三段158-50號(近宏安巷),台中市,西屯區,24.1880472,120.6184431
HiLife 台中中都店站,台中市西屯區西屯路三段173-25號(近台中都會公園),台中市,西屯區,24.1907145,120.5947901
7-ELEVEN 福上店站,台中市西屯區河南路2段71號1樓(近中醫大水湳校區),台中市,西屯區,24.1755582,120.6593509
7-ELEVEN 航發店站,台中市西屯區河南路二段242號(近河南路二段與逢大路路口),台中市,西屯區,24.1758337,120.6501944
家樂福青海店站,台中市西屯區青海路2段207-18號(近青海路二段/源通巷口),台中市,西屯區,24.1704558,120.6448136
楓康超市青海店站,台中市西屯區青海路二段520號(近青海路/福科二路口),台中市,西屯區,24.1762858,120.6363038
全聯台中文心店站,台中市西屯區重慶路136號(近重慶路/天水西六街口),台中市,西屯區,24.1663313,120.6565937
臺中市廣停130停車場站,台中市西屯區馬龍潭路、龍富路5段(近龍富路5段/馬龍潭路口),台中市,西屯區,24.1605283,120.6299499
臺中市潮洋臨時停車場站,台中市西屯區逢甲路、福星路(近逢甲路75巷/福星路口),台中市,西屯區,24.1788168,120.645096
7-ELEVEN 逢喜店站,台中市西屯區逢甲路247號(近至善國中/逢甲公園),台中市,西屯區,24.1760833,120.6408176
台灣聯通台中惠來場站,台中市西屯區惠來路二段82號(近惠來路三段/市政北一路口),台中市,西屯區,24.1611157,120.6405956
大鳥摩哆站,台中市西屯區朝馬路203-6號(近虹陽橋),台中市,西屯區,24.1735948,120.6230153
台中朝馬運動中心站,台中市西屯區朝貴路199號(近朝貴路與朝馬三街交叉口),台中市,西屯區,24.167763,120.633834
僑光科技大學站,台中市西屯區僑光路100號(近福興北路/僑大路口),台中市,西屯區,24.1892158,120.6446721
臺中市文修停車場站,台中市西屯區漢翔路、烈美街(近漢翔路/烈美街口),台中市,西屯區,24.1851468,120.6424629
Gogoro 西屯福星北服務中心站,台中市西屯區福星北路35號(近福星北路/福星北二街口),台中市,西屯區,24.183861,120.644496
全聯台中福星店站,台中市西屯區福星北路60號(近福星北路/福星北三街路口),台中市,西屯區,24.1845343,120.6447838
北基世貿加油站,台中市西屯區福康路199號(近福康路/西屯路三段路口),台中市,西屯區,24.1874284,120.6183802
臺中市藍興停車場站,台中市西區大全街、大新街(近大全街/大新街路口),台中市,西區,24.1338901,120.6688763
台灣聯通台中大忠場站,台中市西區大忠街97號(近精誠十七街/大忠街口),台中市,西區,24.1500883,120.656668
國立臺中教育大學站,台中市西區五權路49號(近民生路/五權路口),台中市,西區,24.1449234,120.6702966
Gogoro 台中公益門市站,台中市西區公益路201號(近公益路/中美街口),台中市,西區,24.150638,120.6606941
臺中州廳站,台中市西區民權路99號(近民權路/市府路口),台中市,西區,24.1385851,120.6785571
7-ELEVEN 上誠店站,"台中市西區向上路一段381號,383號,385號(近向上路一段/精誠路交叉口)",台中市,西區,24.146523,120.655457
臺中市土庫停車場站,台中市西區忠明南路、存中街、華美街口(近存中街/忠明南路口),台中市,西區,24.1415739,120.6588138
歐非行旅站,台中市西區忠明南路333號(近忠明南路/民生路口),台中市,西區,24.1445189,120.6574675
全聯台中忠明店站,台中市西區忠明南路445號(近忠明南路/五權西六街路口),台中市,西區,24.1378555,120.6575119
7-ELEVEN 三中店站,台中市西區忠明路54之1號(近忠明國小),台中市,西區,24.1588007,120.6609988
臺中草悟廣場站,台中市西區英才路534號(近草悟道),台中市,西區,24.14943,120.6650645
全聯台中沙鹿店站,台中市沙鹿區大同街119之1號(近大同街/大同街105巷交叉口),台中市,沙鹿區,24.2394071,120.5591676
Gogoro 沙鹿中山門市站,台中市沙鹿區中山路370號(近中山路/文昌街151巷口),台中市,沙鹿區,24.2413161,120.5610146
HiLife 中縣中航店站,台中市沙鹿區中航路一段310號(近臺中國際機場),台中市,沙鹿區,24.2584894,120.60148
7-ELEVEN 祐瑄店站,台中市沙鹿區光華路502、506號(近光華路與賢忠街交叉口),台中市,沙鹿區,24.2438313,120.5701249
7-ELEVEN 新忠貞店站,台中市沙鹿區東大路二段1587號(近東大路二段/忠貞路口),台中市,沙鹿區,24.2421111,120.6146578
7-ELEVEN 靜大店站,台中市沙鹿區晉江里台灣大道七段142號(近靜宜大學),台中市,沙鹿區,24.223989,120.5783353
宏佳騰沙鹿福德店站,台中市沙鹿區福德路193號(近福德路/星河路口),台中市,沙鹿區,24.2516288,120.5673943
靜宜大學站,台中市沙鹿區臺灣大道7段200號(近臺灣大道7段/英才路口),台中市,沙鹿區,24.2258027,120.5771913
