sitename,lon,lat,address,city,dist
北基新海加油站,121.460224,25.023359,台灣新北市板橋區新海路137號,新北市,板橋區
Gogoro 歸仁中山門市站,120.28044,22.96822,台灣台南市歸仁區中山路三段313號,台南市,歸仁區
全家大園田心店站,121.194925,25.062827,台灣桃園市大園區新興路85號,桃園市,大園區
Gogoro 草屯太平門市站,120.68314,23.970945,台灣南投縣草屯鎮太平路二段66號,南投縣,草屯鎮
全聯仁德中清店站(多站),120.256143,22.97347,台灣台南市仁德區中清路178號,台南市,仁德區
臺中市社會住宅預定地臨時停車場站(多站),120.724249,24.254953,台灣台中市豐原區豐勢路一段147巷16號,台中市,豐原區
全家和平農會店站,120.879081,24.17366,台灣台中市和平區東關路三段235號,台中市,和平區
7-ELEVEN 雙榮店站,121.179214,24.958938,台灣桃園市平鎮區民族路雙連三段8號,桃園市,平鎮區
全家新忠隆店站,121.567279,25.04178,110台灣台北市信義區忠孝東路五段71巷8 樓4號,台北市,信義區
中油土庫加油站,120.393428,23.678779,台灣雲林縣土庫鎮建國路109號,雲林縣,土庫鎮
7-ELEVEN 喬興店站(多站),120.202379,23.117196,台灣台南市西港區新興街8-77.8-78號,台南市,西港區
中油大里加油站,121.928403,24.971653,台灣宜蘭縣頭城鎮濱海路七段81號,宜蘭縣,頭城鎮
中油嘉樂福加油站,121.48547,24.998724,台灣新北市中和區建八路63號,新北市,中和區
中油山上加油站,120.350875,23.106028,台灣台南市山上區山上加油站,台南市,山上區
中油永晉加油站,120.398961,22.49563,台灣高雄市林園區中芸三路300號,高雄市,林園區
新竹市湳雅街停車場站(多站),120.97203,24.81872,台灣新竹市北區湳雅街86巷2號,新竹市,北區
本原街三段停1停車場站(多站),120.177553,23.053059,台灣台南市安南區本原街三段26號,台南市,安南區
中油李斯特加油站,120.460651,23.697177,台灣雲林縣虎尾鎮60,雲林縣,虎尾鎮
台北捷運輔大站(3號出口)A,121.436536,25.032529,台灣新北市新莊區中正路510之1號,新北市,新莊區
高雄市梓官區光明路站(多站),120.249831,22.733796,台灣高雄市梓官區光明路180之1號,高雄市,梓官區
Gogoro 鹿港民族門市站,120.436213,24.0556,台灣彰化縣鹿港鎮民族路90號,彰化縣,鹿港鎮
中油建德加油站,121.642875,25.008331,台灣新北市石碇區楓子林路55號,新北市,石碇區
全家龜山忠義店站,121.344362,25.003837,台灣桃園市龜山區忠義路一段58號,桃園市,龜山區
車麗屋桃園八德店站,121.300633,24.966243,台灣桃園市八德區介壽路一段678號,桃園市,八德區
全家大園都心店站,121.196984,25.064752,台灣桃園市大園區中山北路31號,桃園市,大園區
Gogoro 大里中興門市站,120.688343,24.102626,台灣台中市大里區中興路二段93-3號,台中市,大里區
福懋彰益加油站,120.509003,24.053465,台灣彰化縣彰化市彰鹿路180號,彰化縣,彰化市
TR9 關山會館站,121.16877,23.059798,956台灣台東縣關山鎮18-6 號,台東縣,關山鎮
UNIQLO 台中福科路店站(多站),120.626003,24.181864,台灣台中市西屯區福科路196號,台中市,西屯區
全家林口文義店站,121.375336,25.082033,台灣新北市林口區文化三路二段9號,新北市,林口區
中油慶平路加油站,120.173668,22.996833,台灣台南市安平區慶平路485號,台南市,安平區
三義鄉農會站,120.772466,24.414642,台灣苗栗縣三義鄉中正路80號,苗栗縣,三義鄉
台南市安平區育平九街停車場站(多站),120.171359,22.995162,台灣台南市安平區國平路425號,台南市,安平區
高雄市養工處民生一路站(多站),120.302138,22.626954,台灣高雄市新興區竹圍二巷32-7號,高雄市,新興區
臺北市光復民權站(多站),121.55465,25.061077,台灣台北市松山區民權東路四段42號,台北市,松山區
中油大甲加油站,120.632163,24.355022,台灣台中市大甲區中山路一段1122巷12號,台中市,大甲區
三重國民運動中心站(多站),121.487847,25.054286,台灣新北市三重區集美街61之1號,新北市,三重區
林口八德路站,121.363279,25.065898,台灣新北市林口區文化二路八德路口,新北市,林口區
基隆市中山區公所站(多站),121.729445,25.153132,台灣基隆市中山區文化路168號,基隆市,中山區
全家龜山大湖店站(多站),121.357856,25.055976,台灣桃園市龜山區忠義路二段626號,桃園市,龜山區
Gogoro 桃園八德店站(多站),121.297698,24.949452,台灣桃園市八德區介壽路二段312號,桃園市,八德區
新北市金龍公園站(多站),121.631557,25.069218,台灣新北市汐止區湖前街31巷7號,新北市,汐止區
Gogoro 永康永大服務中心站,120.261567,23.006345,台灣台南市永康區永大路二段169號,台南市,永康區
中油宜梧加油站,120.194737,23.549122,台灣雲林縣口湖鄉光明路2號,雲林縣,口湖鄉
中油建國二路加油站,120.310587,22.637703,台灣高雄市三民區建國二路121-81號,高雄市,三民區
HiLife 八里聖心店站,121.448198,25.140372,台灣新北市八里區龍米路二段57-59號,新北市,八里區
YAMAHA 台南中華店站(多站),120.218314,23.023331,台灣台南市永康區中華路997號,台南市,永康區
全聯台南開元店站,120.21904,23.006966,台灣台南市北區中樓,台南市,北區
中油長安加油站,121.078359,24.885732,台灣新竹縣湖口鄉八德路二段461號,新竹縣,湖口鄉
山隆草屯加油站,120.679335,23.987096,台灣南投縣草屯鎮博愛路642號,南投縣,草屯鎮
高雄市區監理所苓雅監理站,120.320595,22.637408,台灣高雄市苓雅區安康路22號,高雄市,苓雅區
Gogoro 土城裕民門市站(多站),121.453663,24.984303,台灣新北市土城區裕民路193之1號,新北市,土城區
全聯埔里中正店站(多站),120.96314,23.972309,台灣南投縣埔里鎮中正路597號,南投縣,埔里鎮
中油府前路加油站,120.190783,22.992069,台灣台南市中西區府前路二段256號,台南市,中西區
台灣聯通台南崇明場站(多站),120.216577,22.979817,台灣台南市東區崇明五街28號,台南市,東區
全聯高雄大寮二店站(多站),120.383815,22.618634,台灣高雄市大寮區鳳林四路301號,高雄市,大寮區
九號倉會館站,120.288303,22.648815,台灣高雄市三民區美都路9號,高雄市,三民區
臺中市清水區公所站(多站),120.559556,24.268645,台灣台中市清水區中社路5-2號號,台中市,清水區
中油左鎮加油站,120.415989,23.060169,台灣台南市左鎮區睦光里,台南市,左鎮區
桃園市五福停車場站,121.210168,24.959883,台灣桃園市中壢區中正路655號,桃園市,中壢區
Gogoro 大安潮州服務中心站(多站),121.524987,25.02902,台灣台北市大安區潮州街92號,台北市,大安區
中油北興加油站,120.433131,23.491936,台灣嘉義市西區自由路436號,嘉義市,西區
中油宜蘭龍潭加油站,121.745382,24.775417,台灣宜蘭縣宜蘭市大坡路二段63號,宜蘭縣,宜蘭市
中油后庄加油站,120.892907,24.691831,台灣苗栗縣頭份市八德一路185號,苗栗縣,頭份市
中油旱溪加油站,120.701994,24.140515,台灣台中市東區旱溪街217號,台中市,東區
松山區公所站(多站),121.577131,25.049567,台灣台北市松山區市民大道六段121號,台北市,松山區
中油海寮加油站,120.21043,23.090763,台灣台南市安定區海寮7-10號,台南市,安定區
臺北市龍門國中站(多站),121.537959,25.023654,台灣台北市大安區建國南路二段305號,台北市,大安區
中油石卓加油站,120.689629,23.464569,台灣嘉義縣阿里山鄉114,嘉義縣,阿里山鄉
Gogoro 竹北中正東門市站,121.015323,24.835189,台灣新竹縣竹北市中正東路174號,新竹縣,竹北市
7-ELEVEN 愿景店站(多站),121.373993,25.056844,台灣桃園市龜山區文化一路44號,桃園市,龜山區
YAMAHA 基隆中山店站,121.736875,25.13025,台灣基隆市中山區中山一路19號,基隆市,中山區
中油金嘉旺加油站,120.257918,23.19238,台灣台南市麻豆區23-22,台南市,麻豆區
中油山海關加油站,120.886181,22.294549,台灣台東縣達仁鄉復興路37號,台東縣,達仁鄉
HiLife 八德桃尊店站,121.290966,24.952818,台灣桃園市八德區建國路871號,桃園市,八德區
臺北市台新金控大樓站(多站),121.550074,25.037214,106台灣台北市大安區仁愛路四段112巷3弄8 樓2號,台北市,大安區
康橋商旅六合夜市七賢館站(多站),120.30093,22.635364,台灣高雄市新興區八德二路21巷69號,高雄市,新興區
中油壽豐加油站,121.508758,23.867444,台灣花蓮縣壽豐鄉壽豐路一段1號,花蓮縣,壽豐鄉
臺北市健康公宅站(多站),121.565225,25.054337,台灣台北市松山區健康路305號,台北市,松山區
北基中和加油站(多站),121.476708,25.005472,台灣新北市中和區中山路三段61號,新北市,中和區
台亞新店中興路加油站(多站),121.544407,24.979099,台灣新北市新店區中興路三段131號,新北市,新店區
榮譽街停車場站,120.219301,22.977182,台灣台南市東區崇明路266巷50號,台南市,東區
中油鼓山三路加油站,120.277161,22.647877,台灣高雄市鼓山區鼓山三路8-12號,高雄市,鼓山區
新北市樹林停二平面停車場站(多站),121.382079,24.947436,台灣新北市樹林區大成路120號,新北市,樹林區
家樂福便利購竹北福興東店站,121.02822,24.81492,台灣新竹縣竹北市福興東路二段97號,新竹縣,竹北市
JOS CAFE & WORK 站,121.521246,25.003394,台灣新北市永和區永利路106號,新北市,永和區
新北市養工處永和永亨路站(多站),121.521207,25.005941,台灣新北市永和區永亨路67號,新北市,永和區
7-ELEVEN 東糖店站(多站),121.126106,22.768996,台灣台東縣台東市台9線360號,台東縣,台東市
中油萬年加油站,121.093554,22.801812,台灣台東縣卑南鄉賓朗路321號,台東縣,卑南鄉
全聯善化中山店站(多站),120.304,23.133305,台灣台南市善化區中山路76號,台南市,善化區
中油竹泰加油站,120.71211,23.808823,台灣南投縣竹山鎮南雲路10-9號,南投縣,竹山鎮
中油嘉昕加油站(多站),121.297921,24.941063,台灣桃園市八德區介壽路二段631號,桃園市,八德區
麗車坊環中店站(多站),121.228907,24.943765,台灣桃園市中壢區環中東路二段695號,桃園市,中壢區
中油國賓七股加油站,120.13279,23.130828,台灣台南市七股區3之28號,台南市,七股區
Gogoro 楊梅中山門市站(多站),121.146683,24.907454,台灣桃園市楊梅區台1線80號,桃園市,楊梅區
7-ELEVEN 益慶店站(多站),120.418503,22.639582,台灣高雄市大寮區義和社區,高雄市,大寮區
啄木鳥藥局麻豆店站(多站),120.24719,23.176944,台灣台南市麻豆區興國路56-23號,台南市,麻豆區
Gogoro 汐止中興門市站,121.631539,25.065811,台灣新北市汐止區福德二路120號,新北市,汐止區
全聯南投名間店站,120.702504,23.839168,台灣南投縣名間鄉彰南路46-2號,南投縣,名間鄉
7-ELEVEN 美溪店站(多站),120.481342,23.963417,台灣彰化縣溪湖鎮大溪路二段451號,彰化縣,溪湖鎮
7-ELEVEN 新台店站,121.450771,25.061964,台灣新北市五股區五工六路8號,新北市,五股區
中油集集加油站,120.775667,23.826231,台灣南投縣集集鎮民生路317號,南投縣,集集鎮
中油四維三路加油站,120.311445,22.619276,台灣高雄市苓雅區永定街89-3號,高雄市,苓雅區
中油觀音三和加油站,121.086378,25.025279,台灣桃園市觀音區濱海路武威段2號,桃園市,觀音區
7-ELEVEN 大崙店站,121.181346,24.98811,台灣桃園市中壢區中正路四段33號,桃園市,中壢區
全聯清水鰲峰店站,120.556702,24.266251,台灣台中市清水區鰲新路5號,台中市,清水區
小北百貨新陽明店站,120.341013,22.638442,台灣高雄市三民區陽明路51號,高雄市,三民區
林仔鐘厝自辦重劃停車場站(多站),120.261583,22.96925,台灣台南市仁德區義林六街67號,台南市,仁德區
中油松建加油站,120.320007,23.126593,台灣台南市善化區成功路1-1號,台南市,善化區
臺中市惠安停車場站(多站),120.642135,24.163786,台灣台中市西屯區惠來路二段245號,台中市,西屯區
新北市國慶停車場站(多站),121.463193,24.999956,台灣新北市板橋區重慶路276號,新北市,板橋區
新北市永和國民運動中心站(多站),121.524109,25.003108,台灣新北市永和區永利路250號,新北市,永和區
臺中市停六停車場站(大雅區)A,120.666244,24.215976,台灣台中市大雅區建興路140巷2號,台中市,大雅區
全家安定善高店站(多站),120.250975,23.124897,台灣台南市安定區真護宮,台南市,安定區
中油三多三路加油站,120.305111,22.614723,台灣高雄市苓雅區三多三路264號,高雄市,苓雅區
第一銀行新興分行站(多站),120.301028,22.631035,台灣高雄市新興區中正四路11號,高雄市,新興區
全聯大溪員林店站,121.283608,24.898445,台灣桃園市大溪區員林路一段5之7號,桃園市,大溪區
中油台東富岡加油站,121.176999,22.778543,台灣台東縣台東市吉林路二段101號,台東縣,台東市
中油埔里中山路加油站,120.97212,23.968807,台灣南投縣埔里鎮中山路二段141號,南投縣,埔里鎮
全聯林口麗都店站,121.367358,25.070357,台灣新北市林口區文化二路一段106、108號,新北市,林口區
全家仁德新德店站(多站),120.258365,22.947259,台灣台南市仁德區德善路273巷6弄22號,台南市,仁德區
桃園市正光二街停車場站,121.205404,24.959335,台灣桃園市中壢區正光二街116號,桃園市,中壢區
中油台糖崇蘭加油站,120.49055,22.69365,台灣屏東縣屏東市忠孝路230號,屏東縣,屏東市
新北市保生路平面停車場站(多站),121.505008,25.012017,台灣新北市永和區新北市永和區,新北市,永和區
高雄市大榮高中站(多站),120.281193,22.653654,台灣高雄市鼓山區大榮街2號,高雄市,鼓山區
中油寶山加油站,120.986505,24.763031,台灣新竹縣寶山鄉寶新路一段65號,新竹縣,寶山鄉
靜宜大學站(多站),120.576623,24.226544,台灣台中市沙鹿區靜宜大學(下車),台中市,沙鹿區
全聯平鎮育達店站,121.206823,24.951348,台灣桃園市平鎮區環南路237號,桃園市,平鎮區
全聯台中軍功店站(多站),120.719011,24.176361,台灣台中市北屯區軍功路二段39號,台中市,北屯區
中油大城太平加油站,120.730599,24.112489,台灣台中市太平區興隆路一段232號,台中市,太平區
康橋商旅覺民館站(多站),120.336294,22.639547,台灣高雄市三民區淵明街16號,高雄市,三民區
中油振興路加油站,120.694139,24.13355,台灣台中市東區建成路540號,台中市,東區
中油銅鑼加油站,120.786905,24.487765,台灣苗栗縣銅鑼鄉中正路153-1號,苗栗縣,銅鑼鄉
啄木鳥藥局大里店站(多站),120.68705,24.097232,台中市大里區中興路二段62號,台中市,大里區
苗栗福利站(多站),120.81704,24.54233,台灣苗栗縣苗栗市中正路1329號,苗栗縣,苗栗市
高雄市養工處十全一路站(多站),120.305204,22.64533,台灣高雄市三民區十全一路393號,高雄市,三民區
家樂福北門店站,120.455883,23.489379,台灣嘉義市東區忠孝路346巷21號,嘉義市,東區
高雄市區監理所站,120.317072,22.73115,台灣高雄市楠梓區德民路101號,高雄市,楠梓區
全家岡山竹圍店站(多站),120.297895,22.797443,台灣高雄市岡山區中山北忠誠街口,高雄市,岡山區
全聯竹南光復店站(多站),120.877728,24.688425,台灣苗栗縣竹南鎮光復路193巷48號,苗栗縣,竹南鎮
全家霧峰中投店站(多站),120.662394,24.071977,台灣台中市霧峰區中投西路二段430號,台中市,霧峰區
家樂福便利購台中南屯店站(多站),120.64833,24.13706,台灣台中市南屯區南屯路二段276號,台中市,南屯區
7-ELEVEN 三多利店站,120.490972,22.746501,台灣屏東縣九如鄉九如路三段56號,屏東縣,九如鄉
全家台中龍富二店站(多站),120.626345,24.148893,台灣台中市南屯區新生北巷2-1號,台中市,南屯區
中油新關加油站,121.04782,24.827346,台灣新竹縣新埔鎮文山路亞東段871號,新竹縣,新埔鎮
臺南市善化國小站,120.288948,23.136141,台灣台南市善化區善化國小,台南市,善化區
文藻美語土城站,121.465249,24.988665,台灣新北市土城區延和路42之1號,新北市,土城區
桃園建國國小站(多站),121.31491,24.98195,台灣桃園市桃園區昆明路95號,桃園市,桃園區
桃園市莊敬停車場站,121.257327,24.971788,台灣桃園市中壢區莊敬路38號,桃園市,中壢區
中油斗煥和昌加油站,120.942603,24.681692,台灣苗栗縣頭份市中正二路78號,苗栗縣,頭份市
中油新店北新路加油站,121.542045,24.968751,新北市新店區北新路一段92號 New Taipei 231-47,新北市,新店區
全聯社頭民生店站(多站),120.589124,23.89604,台灣彰化縣社頭鄉民生路702號,彰化縣,社頭鄉
宏佳騰宜蘭復興店站,121.745296,24.74978,台灣宜蘭縣宜蘭市復興路二段178號,宜蘭縣,宜蘭市
中油楓港加油站(多站),120.689346,22.199393,台灣屏東縣枋山鄉舊庄路53號,屏東縣,枋山鄉
台亞堤頂交流道加油站(多站),121.574901,25.069112,台灣台北市內湖區舊宗路二段113號,台北市,內湖區
啄木鳥藥局軍輝店站(多站),120.458779,23.45492,台灣嘉義市東區軍輝路228號,嘉義市,東區
中油崙背加油站,120.35905,23.76104,台灣雲林縣崙背鄉正義路123號,雲林縣,崙背鄉
全家霧峰新錦峰店站(多站),120.707369,24.076312,台灣台中市霧峰區錦州路331號,台中市,霧峰區
新北市白沙灣遊客中心站,121.522015,25.285653,台灣新北市石門區白沙灣,新北市,石門區
過港里里民活動中心站(多站),121.738183,25.104883,台灣基隆市暖暖區寧靜街88號,基隆市,暖暖區
全家台中培鶯店站(多站),120.741069,24.180103,台灣台中市北屯區東山路二段51-11號,台中市,北屯區
全聯台南民權店站,120.177677,22.999255,台灣台南市中西區西賢一街5號,台南市,中西區
桃園市廣興停車場站,121.284709,24.93626,台灣桃園市八德區仁德路11號,桃園市,八德區
中油台糖儒林加油站,120.373741,23.902978,台灣彰化縣二林鎮二溪路一段248號,彰化縣,二林鎮
全聯苑裡中山店站,120.655051,24.447681,台灣苗栗縣苑裡鎮中山路320號,苗栗縣,苑裡鎮
中油豐興加油站,121.09952,24.725214,台灣新竹縣竹東鎮北興路一段40號,新竹縣,竹東鎮
家樂福經國店站,121.305525,25.016021,台灣桃園市桃園區桃園市桃園區經國路369號B1樓之3,桃園市,桃園區
中油欣欣加油站(多站),121.517364,24.981669,台灣新北市新店區安和路三段35號,新北市,新店區
春光公園地下停車場B1F站,121.581141,25.0425,台灣台北市信義區忠孝東路五段666號,台北市,信義區
龍潭區公所站(多站),121.222418,24.870881,台灣桃園市龍潭區中興路700號,桃園市,龍潭區
臺中市兒童福利服務中心站(多站),120.565618,24.231065,台灣台中市沙鹿區福幼街2號,台中市,沙鹿區
第一銀行北投分行站(多站),121.50229,25.134338,台灣台北市北投區光明路131-2號,台北市,北投區
家樂福便利購文山木新店站(多站),121.569088,24.984234,台灣台北市文山區木新路二段132號,台北市,文山區
Gogoro 新竹關新服務中心站,121.019534,24.78808,台灣新竹市東區關新路219號,新竹市,東區
中油台糖來義加油站,120.622761,22.527303,台灣屏東縣萬巒鄉新隆路75之26號,屏東縣,萬巒鄉
Gogoro 信義信安門市站,121.554854,25.022739,110台灣台北市信義區信安街200 樓4號,台北市,信義區
全家永康兵仔市店站,120.236621,23.004203,台灣台南市永康區中華一路65號,台南市,永康區
中油將軍加油站,120.159018,23.204361,台灣台南市將軍區132之6號,台南市,將軍區
全家竹北勝利店站(多站),121.031279,24.825602,台灣新竹縣竹北市莊敬七街122號,新竹縣,竹北市
陽光市民加油站(多站),121.536869,25.044464,台灣台北市大安區建國南路一段67號,台北市,大安區
台灣高鐵新竹站,121.03962,24.805301,台灣新竹縣竹北市文興路二段&號高鐵五路,新竹縣,竹北市
新北市深坑國小站(多站),121.616164,25.001773,台灣新北市深坑區文化街108號思源亭號,新北市,深坑區
Gogoro 林口仁愛店站(多站),121.375322,25.076039,台灣新北市林口區仁愛路二段235號,新北市,林口區
中油嘉和加油站,120.176335,23.058353,台灣台南市安南區海佃路四段205號,台南市,安南區
Gogoro 三峽復興門市站,121.373466,24.937192,台灣新北市三峽區復興路60號,新北市,三峽區
新北市寶橋立體停車場站(多站),121.545736,24.974904,台灣新北市新店區寶橋路52號1號,新北市,新店區
台亞土城城林橋加油站(多站),121.434666,24.972113,台灣新北市土城區亞洲路9號,新北市,土城區
新科國民運動中心站(多站),121.024164,24.77972,台灣新竹市東區光復路一段89巷90號,新竹市,東區
中油西湖加油站,120.7579,24.569235,台灣苗栗縣西湖鄉9-3,苗栗縣,西湖鄉
7-ELEVEN 潮欣店站,120.428868,22.562747,台灣高雄市大寮區華中南路275號,高雄市,大寮區
台中朝馬運動中心站(多站),120.63403,24.167823,台灣台中市西屯區朝貴路199號,台中市,西屯區
EVOASIS 桃園青埔站,121.206545,25.009673,台灣桃園市中壢區永能路231~237號,桃園市,中壢區
全家桃園莊園店站(多站),121.29,25.021224,台灣桃園市桃園區桃18鄉道243號,桃園市,桃園區
小北百貨左營新莊店站(多站),120.297897,22.67245,台灣高雄市左營區華夏路365號,高雄市,左營區
中油日茂加油站,120.522766,23.949483,台灣彰化縣埔心鄉員鹿路四段321號,彰化縣,埔心鄉
全家彰化大村寶山店站(多站),120.582659,23.992828,台灣彰化縣大村鄉山腳路98-20號,彰化縣,大村鄉
全家豐原新水源店站(多站),120.745045,24.255146,台灣台中市豐原區水源路17號,台中市,豐原區
宏佳騰彰化金馬店站,120.531116,24.075991,台灣彰化縣彰化市金馬路三段625號,彰化縣,彰化市
台南市北區東興路口站(多站),120.22929,22.99965,台灣台南市北區180縣道289號,台南市,北區
臺南環河街停車場站,120.192112,22.993039,台灣台南市中西區環河街52號,台南市,中西區
臺北市民權東路四段站(多站),121.557486,25.062237,台灣台北市松山區民權公園,台北市,松山區
臺北市中山市場站(多站),121.520947,25.050067,台灣台北市中山區長安西路3號,台北市,中山區
中油水美加油站,120.399303,22.658649,台灣高雄市鳥松區北平路49號,高雄市,鳥松區
中油頭城加油站,121.828366,24.864404,台灣宜蘭縣頭城鎮開蘭路300號,宜蘭縣,頭城鎮
PGO 永和福和店站,121.515361,25.007245,台灣新北市永和區福和路338號,新北市,永和區
欣桃天然氣站,121.296274,24.992555,台灣桃園市桃園區法治路10號,桃園市,桃園區
中油隆田加油站,120.316097,23.19942,台灣台南市官田區中華路二段23號,台南市,官田區
全家八德豐吉店站(多站),121.289841,24.926976,台灣桃園市八德區豐田路63號,桃園市,八德區
全聯蘆竹光明店站(多站),121.292399,25.039863,台灣桃園市蘆竹區南福街102號,桃園市,蘆竹區
中油君朋加油站,121.057363,24.898786,台灣新竹縣湖口鄉中平路一段280號,新竹縣,湖口鄉
eReady 汐止康寧店站,121.631973,25.068303,台灣新北市汐止區康寧街472號,新北市,汐止區
宏佳騰板橋文化店站(多站),121.464665,25.017929,台灣新北市板橋區內山公路98號,新北市,板橋區
屏東市國民運動中心站(多站),120.499048,22.677627,台灣屏東縣屏東市勝利東路50號,屏東縣,屏東市
享溫馨KTV 五甲店站(多站),120.334778,22.601806,台灣高雄市鳳山區三商街252號二樓號,高雄市,鳳山區
中油內埔加油站,120.557658,22.622541,台灣屏東縣內埔鄉南寧路455號,屏東縣,內埔鄉
全聯嘉義仁愛店站,120.442207,23.474598,台灣嘉義市西區仁愛路335號,嘉義市,西區
台北捷運輔大站(4號出口)B,121.436853,25.033049,242台灣新北市新莊區中正路510之1號之 B1輔大,新北市,新莊區
HiLife 仁武鳳成店站,120.360985,22.671726,台灣高雄市仁武區鳳仁路4-6號,高雄市,仁武區
新北市中正停車場站,121.503208,25.254489,台灣新北市三芝區中正路二段48之1號,新北市,三芝區
北基九如路加油站(多站),120.318357,22.640238,台灣高雄市三民區九如一路878號,高雄市,三民區
新北市西盛公園站(多站),121.427621,25.017581,台灣新北市新莊區龍安路529號,新北市,新莊區
臺中市育樂停車場站(多站),120.691753,24.157504,台灣台中市北區育樂街11-2號,台中市,北區
全家六龜農會店站,120.635129,22.995242,台灣高雄市六龜區六龜農會(光復路),高雄市,六龜區
高原交流道站,121.205304,24.826958,台灣桃園市龍潭區龍源路2-20號,桃園市,龍潭區
大光郵局站,120.217972,23.012846,台灣台南市北區長榮路五段276號,台南市,北區
中油林內加油站,120.610665,23.752329,台灣雲林縣林內鄉中正路532號,雲林縣,林內鄉
安通自辦重劃區停車場站(多站),120.210262,23.031631,台灣台南市安南區安和路一段263巷66號,台南市,安南區
橋頭區公所站,120.30575,22.757665,台灣高雄市橋頭區隆豐路1號2樓,高雄市,橋頭區
全鋒石門水庫加油站,121.2825,24.85973,台灣桃園市大溪區康莊路三段80號,桃園市,大溪區
中油永成路加油站,120.195822,22.956318,台灣台南市南區永成路二段828號,台南市,南區
全聯三民金獅湖店站,120.32171,22.662374,台灣高雄市三民區鼎力路17號,高雄市,三民區
賢北街公有路外停車場站,120.183325,23.009258,台灣台南市北區大興街380號號旁,台南市,北區
中油竹林加油站,121.085644,24.764484,台灣新竹縣芎林鄉富林路二段738號,新竹縣,芎林鄉
耕讀園台中國光店站(多站),120.680841,24.105103,台灣台中市大里區國光德芳路口,台中市,大里區
全聯高雄明誠店站,120.324122,22.660007,台灣高雄市三民區明誠一路360號,高雄市,三民區
嘉義縣政府站,120.289044,23.460568,台灣嘉義縣朴子市朴子三路口,嘉義縣,朴子市
中油宜蘭加油站,121.756584,24.770631,台灣宜蘭縣宜蘭市中山路五段139號,宜蘭縣,宜蘭市
臺南市長勝營區免費公有停車場站(多站),120.303201,23.300456,台灣台南市新營區新進路二段215-27號,台南市,新營區
全家桃園元富店站,121.317997,25.004477,台灣桃園市桃園區大業路一段48號,桃園市,桃園區
Gogoro 台南公園店站(多站),120.205513,22.994652,台灣台南市中西區公園路38號,台南市,中西區
台北捷運府中站(多站),121.459951,25.009438,台灣新北市板橋區府中路7號,新北市,板橋區
中油福員加油站,120.810514,24.500426,台灣苗栗縣銅鑼鄉131-5,苗栗縣,銅鑼鄉
全家新竹金元寶店站(多站),121.02082,24.777064,台灣新竹市東區金山九街68號,新竹市,東區
楓康超市大慶店站,120.653397,24.113382,台灣台中市南區復興路一段184號,台中市,南區
新北市福壽公園站(多站),121.457705,25.052285,台灣新北市新莊區昌明街1號,新北市,新莊區
棒球場現有機車停車場站,120.464329,23.480731,台灣嘉義市東區啟明路116號,嘉義市,東區
新北市環河快速高架橋停車場站(多站),121.503658,25.071473,台灣新北市三重區河邊北街124號,新北市,三重區
全家大里善化店站,120.702592,24.098534,台灣台中市大里區善化路102-3號,台中市,大里區
政大加油站(多站),121.571019,24.988278,台灣台北市文山區指南路一段59巷5號,台北市,文山區
中油九份加油站,121.771898,24.666527,台灣宜蘭縣冬山鄉冬山路五段165號,宜蘭縣,冬山鄉
台北捷運輔大站(3號出口)B,121.436936,25.032529,台灣新北市新莊區福營路37號,新北市,新莊區
中油褒忠加油站,120.316481,23.70162,台灣雲林縣褒忠鄉三民路231號,雲林縣,褒忠鄉
全聯佳里仁愛店站(多站),120.176644,23.154619,台灣台南市佳里區仁愛路388號,台南市,佳里區
新光草衙道站(多站),120.328726,22.581873,台灣高雄市前鎮區中山四路100號,高雄市,前鎮區
?亭停車場高鐵路站,120.31016,22.6875,台灣高雄市左營區文府路93-123號,高雄市,左營區
全家高雄凱歌店站,120.317877,22.636483,台灣高雄市三民區凱歌路91號,高雄市,三民區
太平區農會站(多站),120.714789,24.124673,台灣台中市太平區太平農會,台中市,太平區
7-ELEVEN 安興店站,120.265474,23.014348,台灣台南市永康區北興路51號,台南市,永康區
高雄市興達港立體停車場站,120.194354,22.871867,台灣高雄市茄萣區民族路51號,高雄市,茄萣區
7-ELEVEN 朱丹灣店站,120.530489,23.715782,台灣雲林縣斗六市正心中學,雲林縣,斗六市
Gogoro 北屯中清門市站,120.665892,24.182787,台灣台中市北屯區中清路二段592號5號,台中市,北屯區
7-ELEVEN 吉峰店站(多站),120.699323,24.068567,台灣台中市霧峰區德泰街11號,台中市,霧峰區
全家斗六新中興店站,120.581761,23.723612,台灣雲林縣斗六市中興路30之2號,雲林縣,斗六市
Gogoro 朴子山通門市站,120.241535,23.463946,台灣嘉義縣朴子市文化北路2號2樓,嘉義縣,朴子市
Gogoro 文心崇德門市站,120.68573,24.173576,台灣台中市北屯區崇德路二段200號,台中市,北屯區
高雄市養工處海光環保公園站(多站),120.364438,22.634593,台灣高雄市鳳山區經武路78號,高雄市,鳳山區
中油清境娜嚕灣加油站,121.167411,24.062741,台灣南投縣仁愛鄉仁和路207-6號,南投縣,仁愛鄉
家樂福中正店站(多站),120.228008,23.032391,台灣台南市永康區中正南路352號,台南市,永康區
全聯和美仁昌店站(多站),120.494107,24.106796,台灣彰化縣和美鎮仁昌路150號,彰化縣,和美鎮
南投縣草屯鎮公所站,120.680145,23.973612,台灣南投縣草屯鎮草鞋墩一街8號,南投縣,草屯鎮
